   Step          Temp          PotEng         KinEng         TotEng         Press     
  25423200   1191.8568     -2772.7975      131.72094     -2641.0766     -1717.1858    
  25424200   1153.7433     -2776.6291      127.50874     -2649.1204     -1892.9597    
  25425200   1199.6682     -2773.8001      132.58424     -2641.2159     -4177.5334    
  25426200   1123.0437     -2775.8184      124.11589     -2651.7025     -3536.3792    
  25427200   1149.4498     -2773.4277      127.03423     -2646.3935     -1074.2461    
  25428200   1189.1623     -2778.0149      131.42316     -2646.5918     -3120.2341    
  25429200   1215.8255     -2774.3696      134.36991     -2639.9997     -2478.3789    
  25430200   1215.6071     -2772.6396      134.34576     -2638.2939     -3018.937     
  25431200   1187.4749     -2780.0272      131.23666     -2648.7906     -1808.7024    
  25432200   1127.852      -2777.5222      124.6473      -2652.8749     -4232.688     
  25433200   1147.8733     -2774.6316      126.86        -2647.7716     -1604.2918    
  25434200   1169.8495     -2778.5896      129.28875     -2649.3008     -1954.4512    
  25435200   1148.3773     -2777.0573      126.91571     -2650.1416     -2203.9749    
  25436200   1136.4017     -2773.3928      125.59219     -2647.8006     -2323.1392    
  25437200   1209.6789     -2765.7477      133.69059     -2632.0571     -1869.4333    
  25438200   1174.4819     -2774.8734      129.80072     -2645.0727     -3393.0205    
  25439200   1152.7872     -2772.7995      127.40307     -2645.3964     -1849.4941    
  25440200   1257.9308     -2771.0852      139.02327     -2632.0619      260.79941    
  25441200   1128.3683     -2772.8781      124.70435     -2648.1738     -1454.2987    
  25442200   1183.9925     -2769.2157      130.8518      -2638.3639      437.25909    
  25443200   1166.8996     -2770.2883      128.96274     -2641.3256     -1358.265     
  25444200   1127.0869     -2774.2914      124.56274     -2649.7287     -3652.9102    
  25445200   1175.1537     -2774.572       129.87496     -2644.6971     -2894.2682    
  25446200   1195.6242     -2776.0152      132.13731     -2643.8779     -3102.1164    
  25447200   1216.3164     -2772.8098      134.42416     -2638.3856     -1284.2712    
  25448200   1164.0345     -2771.3847      128.64609     -2642.7386     -1516.0813    
  25449200   1149.5124     -2767.6795      127.04115     -2640.6383     -471.12203    
  25450200   1149.6673     -2775.6769      127.05827     -2648.6187     -1467.2291    
  25451200   1202.9932     -2776.0733      132.95171     -2643.1216     -3746.5507    
  25452200   1219.8955     -2779.883       134.81971     -2645.0633     -3259.9064    
  25453200   1163.1988     -2766.7617      128.55373     -2638.208      -387.06976    
  25454200   1176.7619     -2770.7642      130.05269     -2640.7115     -1185.7355    
  25455200   1148.9433     -2770.7309      126.97825     -2643.7526     -2124.6723    
  25456200   1123.2931     -2777.6251      124.14346     -2653.4817     -2498.6329    
  25457200   1154.9476     -2772.845       127.64184     -2645.2032     -1593.7972    
  25458200   1143.1226     -2768.5297      126.33497     -2642.1948     -1653.1721    
  25459200   1175.2639     -2783.6332      129.88714     -2653.7461     -5448.1793    
  25460200   1191.5158     -2773.9024      131.68325     -2642.2191     -794.65081    
  25461200   1148.2778     -2771.8035      126.9047      -2644.8988     -193.13111    
  25462200   1186.7835     -2774.2312      131.16025     -2643.0709     -2616.3033    
  25463200   1231.7156     -2775.6375      136.12603     -2639.5115     -1559.651     
  25464200   1190.1371     -2774.6974      131.53088     -2643.1665     -2642.1205    
  25465200   1153.6248     -2775.8872      127.49564     -2648.3916     -3432.538     
  25466200   1201.6316     -2768.1649      132.80123     -2635.3637     -378.29255    
  25467200   1140.2925     -2767.1985      126.02219     -2641.1763      1791.1892    
  25468200   1177.1903     -2778.6596      130.10003     -2648.5596     -2786.0518    
  25469200   1179.5974     -2775.3631      130.36607     -2644.997      -1771.3634    
  25470200   1219.7746     -2782.1296      134.80634     -2647.3232     -4178.4666    
  25471200   1150.461      -2772.6124      127.14599     -2645.4665     -2258.8023    
  25472200   1143.4343     -2775.4278      126.36941     -2649.0584     -1326.4238    
  25473200   1195.575      -2771.8951      132.13187     -2639.7632     -1367.1651    
  25474200   1180.6268     -2775.4233      130.47983     -2644.9435     -2518.8615    
  25475200   1186.8215     -2776.4561      131.16446     -2645.2916     -3287.4596    
  25476200   1133.6401     -2778.291       125.28698     -2653.0041     -5561.1788    
  25477200   1150.9331     -2766.2879      127.19816     -2639.0898     -1065.1498    
  25478200   1142.3396     -2773.5012      126.24843     -2647.2528     -1954.5514    
  25479200   1187.1722     -2767.0916      131.20321     -2635.8884      109.2853     
  25480200   1171.3292     -2772.1296      129.45228     -2642.6773     -1035.4991    
  25481200   1208.8195     -2778.3861      133.59561     -2644.7905     -2063.2079    
  25482200   1183.0722     -2779.655       130.7501      -2648.9049     -3408.9929    
  25483200   1157.4495     -2773.5927      127.91834     -2645.6744     -1585.6926    
  25484200   1170.7085     -2772.4089      129.38369     -2643.0252     -1529.7917    
  25485200   1132.4791     -2777.8569      125.15867     -2652.6982     -4346.8931    
  25486200   1220.8109     -2777.2848      134.92088     -2642.3639     -2911.7486    
  25487200   1192.2225     -2776.0191      131.76136     -2644.2577     -569.7348     
  25488200   1152.2124     -2776.7687      127.33955     -2649.4291     -2356.5221    
  25489200   1143.13       -2770.026       126.33579     -2643.6902      403.64103    
  25490200   1108.9317     -2779.9896      122.55628     -2657.4334     -3752.1321    
  25491200   1165.8955     -2773.5195      128.85177     -2644.6678     -2077.8221    
  25492200   1180.2803     -2777.1975      130.44154     -2646.756      -3984.7996    
  25493200   1164.8874     -2779.6008      128.74035     -2650.8604     -4237.053     
  25494200   1139.0148     -2773.9883      125.88098     -2648.1073     -1400.5543    
  25495200   1162.6024     -2768.7247      128.48783     -2640.2369      1440.4517    
  25496200   1145.7848     -2772.0615      126.62919     -2645.4323      342.07927    
  25497200   1167.6344     -2765.4514      129.04394     -2636.4075      195.54142    
  25498200   1180.497      -2775.8747      130.46549     -2645.4092     -1988.3784    
  25499200   1124.5948     -2768.3315      124.28732     -2644.0441     -2089.4506    
  25500200   1227.9138     -2775.2104      135.70588     -2639.5045     -3891.766     
  25501200   1195.9631     -2772.3591      132.17476     -2640.1843     -145.61549    
  25502200   1157.7248     -2783.3836      127.94876     -2655.4349     -3818.4911    
  25503200   1190.0414     -2773.7904      131.52032     -2642.2701     -1608.1658    
  25504200   1215.5303     -2772.7103      134.33728     -2638.373      -2042.8517    
  25505200   1180.2015     -2774.72        130.43283     -2644.2872     -1198.1582    
  25506200   1177.5411     -2770.0908      130.13881     -2639.952      -931.9452     
  25507200   1159.9262     -2770.7634      128.19205     -2642.5714     -1491.7843    
  25508200   1178.2921     -2780.5962      130.22181     -2650.3744     -5338.8961    
  25509200   1132.853      -2771.6185      125.19999     -2646.4185     -2593.9436    
  25510200   1152.7383     -2773.29        127.39767     -2645.8923     -1246.5918    
  25511200   1182.6354     -2776.76        130.70182     -2646.0582     -1639.7913    
  25512200   1159.3714     -2774.7368      128.13074     -2646.6061     -1565.0261    
  25513200   1170.0026     -2770.4295      129.30567     -2641.1238     -2638.7783    
  25514200   1123.7246     -2768.2884      124.19115     -2644.0972     -2307.417     
  25515200   1180.7588     -2774.9016      130.49442     -2644.4072     -1697.3207    
  25516200   1167.4767     -2775.201       129.02652     -2646.1745     -1827.0281    
  25517200   1171.0934     -2772.2461      129.42622     -2642.8199     -1322.747     
  25518200   1172.1981     -2775.5555      129.54831     -2646.0072      405.09419    
  25519200   1181.1486     -2769.573       130.5375      -2639.0355     -685.29174    
  25520200   1204.321      -2774.2576      133.09846     -2641.1591     -2011.2446    
  25521200   1169.5832     -2772.3671      129.25932     -2643.1078     -1612.9316    
  25522200   1160.9139     -2775.0502      128.30122     -2646.749      -3500.0164    
  25523200   1279.1257     -2773.4024      141.36568     -2632.0367     -1005.3573    
  25524200   1190.0443     -2776.7271      131.52063     -2645.2065     -2719.2782    
  25525200   1185.8344     -2772.8203      131.05536     -2641.765      -127.47893    
  25526200   1210.2454     -2770.4693      133.75321     -2636.7161      1004.9148    
  25527200   1189.5996     -2773.4859      131.47148     -2642.0144     -1880.0111    
  25528200   1191.8965     -2773.6657      131.72533     -2641.9403     -1315.9574    
  25529200   1095.2956     -2775.1307      121.04925     -2654.0814     -4593.6278    
  25530200   1197.6434     -2772.4805      132.36046     -2640.1201     -2887.6067    
  25531200   1148.2526     -2778.6552      126.90192     -2651.7533     -3854.4912    
  25532200   1110.609      -2769.3437      122.74164     -2646.6021     -553.35333    
  25533200   1162.7914     -2776.5871      128.50871     -2648.0784     -3009.277     
  25534200   1145.4194     -2765.5038      126.5888      -2638.915       663.9413     
  25535200   1171.5491     -2777.3709      129.47659     -2647.8943     -2796.3679    
  25536200   1198.7147     -2771.3351      132.47886     -2638.8562      13.694696    
  25537200   1154.9904     -2782.4287      127.64656     -2654.7821     -3310.3325    
  25538200   1227.9268     -2774.1772      135.70731     -2638.4699     -506.57053    
  25539200   1149.522      -2776.9047      127.04221     -2649.8625     -2931.0582    
  25540200   1144.6666     -2768.0054      126.50561     -2641.4998     -908.05494    
  25541200   1197.9534     -2772.8072      132.39472     -2640.4125     -2086.4241    
  25542200   1110.7821     -2772.4477      122.76077     -2649.6869     -1923.8846    
  25543200   1122.7405     -2768.8009      124.08239     -2644.7185     -1095.2014    
  25544200   1213.8144     -2774.548       134.14764     -2640.4004     -958.1864     
  25545200   1180.6781     -2776.5017      130.4855      -2646.0162     -3118.7417    
  25546200   1166.152      -2775.5772      128.88012     -2646.6971     -2107.7006    
  25547200   1158.7167     -2775.6279      128.05839     -2647.5696     -1969.7662    
  25548200   1161.738      -2771.7339      128.39229     -2643.3416     -2596.7725    
  25549200   1185.4068     -2779.4897      131.00811     -2648.4816     -4481.9181    
  25550200   1149.5656     -2766.0865      127.04703     -2639.0395      42.396269    
  25551200   1208.1519     -2772.1344      133.52183     -2638.6126     -1789.9334    
  25552200   1167.5678     -2772.4842      129.03659     -2643.4476     -1792.5002    
  25553200   1175.5002     -2772.1752      129.91325     -2642.262      -1104.6521    
  25554200   1182.2486     -2774.1379      130.65907     -2643.4788     -1885.4494    
  25555200   1100.5316     -2773.2905      121.62792     -2651.6625     -1449.5416    
  25556200   1223.9027     -2776.3461      135.26257     -2641.0835     -644.6795     
  25557200   1146.438      -2776.5632      126.70137     -2649.8619     -2807.4377    
  25558200   1227.1063     -2779.3779      135.61663     -2643.7613     -2481.8373    
  25559200   1150.7678     -2771.2733      127.17989     -2644.0934     -1485.0088    
  25560200   1161.6703     -2772.1194      128.38481     -2643.7346     -2068.8571    
  25561200   1191.193      -2776.8301      131.64758     -2645.1825     -2021.6351    
  25562200   1131.9276     -2775.2043      125.09772     -2650.1066     -769.87136    
  25563200   1143.8072     -2773.6038      126.41062     -2647.1931     -1939.4904    
  25564200   1143.795      -2771.4965      126.40927     -2645.0872      300.18919    
  25565200   1173.2232     -2781.7118      129.6616      -2652.0502     -4319.711     
  25566200   1204.6106     -2773.7851      133.13046     -2640.6547     -1903.4663    
  25567200   1150.0205     -2774.4073      127.09731     -2647.31       -805.18296    
